cluster_id	member_id	source_group	length	cross_group_cluster
spaS222_000000015730	spaS222_000000015730	spaS222	1591	0
spaS222_000000015731	spaS222_000000015731	spaS222	1591	0
spaS222_000000015732	spaS222_000000015732	spaS222	1590	0
spaS222_000000015733	spaS222_000000015733	spaS222	1590	1
spaS222_000000015733	spaS223_000000018981	spaS223	1590	1
spaS222_000000015734	spaS222_000000015734	spaS222	1590	0
spaS222_000000015735	spaS222_000000015735	spaS222	1590	0
spaS222_000000015736	spaS222_000000015736	spaS222	1590	0
spaS222_000000015737	spaS222_000000015737	spaS222	1590	0
spaS222_000000015738	spaS222_000000015738	spaS222	1590	0
spaS222_000000015741	spaS222_000000015741	spaS222	1589	0
spaS222_000000015742	spaS222_000000015742	spaS222	1589	0
spaS222_000000015743	spaS222_000000015743	spaS222	1589	0
spaS222_000000015744	spaS222_000000015744	spaS222	1589	0
spaS222_000000015745	spaS222_000000015745	spaS222	1589	0
spaS222_000000015746	spaS222_000000015746	spaS222	1589	0
spaS222_000000015747	spaS222_000000015747	spaS222	1589	0
spaS222_000000015748	spaS222_000000015748	spaS222	1589	0
spaS222_000000015749	spaS222_000000015749	spaS222	1589	1
spaS222_000000015749	spaS223_000000018690	spaS223	1614	1
spaS222_000000015750	spaS222_000000015750	spaS222	1589	0
spaS222_000000015751	spaS222_000000015751	spaS222	1588	0
spaS222_000000015752	spaS222_000000015752	spaS222	1588	0
spaS222_000000015753	spaS222_000000015753	spaS222	1588	0
spaS222_000000015754	spaS222_000000015754	spaS222	1588	0
spaS222_000000015755	spaS222_000000015755	spaS222	1588	1
spaS222_000000015755	mh_p110_000000037953	mh_p110	1536	1
spaS222_000000015756	spaS222_000000015756	spaS222	1588	0
spaS222_000000015757	spaS222_000000015757	spaS222	1588	0
spaS222_000000015758	spaS222_000000015758	spaS222	1588	0
spaS222_000000015759	spaS222_000000015759	spaS222	1588	0
spaS222_000000015760	spaS222_000000015760	spaS222	1588	0
spaS222_000000015763	spaS222_000000015763	spaS222	1587	0
spaS222_000000015764	spaS222_000000015764	spaS222	1587	0
spaS222_000000015765	spaS222_000000015765	spaS222	1587	0
spaS222_000000015766	spaS222_000000015766	spaS222	1587	0
spaS222_000000015767	spaS222_000000015767	spaS222	1587	0
spaS222_000000015768	spaS222_000000015768	spaS222	1587	0
spaS222_000000016269	spaS222_000000016269	spaS222	1538	0
spaS222_000000016270	spaS222_000000016270	spaS222	1538	0
spaS222_000000016271	spaS222_000000016271	spaS222	1538	0
spaS222_000000016272	spaS222_000000016272	spaS222	1538	0
spaS222_000000016273	spaS222_000000016273	spaS222	1538	0
spaS222_000000016274	spaS222_000000016274	spaS222	1538	0
spaS222_000000016275	spaS222_000000016275	spaS222	1538	1
spaS222_000000016275	spaS37_000000022547	spaS37	1331	1
spaS222_000000016276	spaS222_000000016276	spaS222	1538	0
spaS222_000000016277	spaS222_000000016277	spaS222	1538	0
spaS222_000000016278	spaS222_000000016278	spaS222	1538	0
spaS222_000000016279	spaS222_000000016279	spaS222	1538	0
spaS222_000000016280	spaS222_000000016280	spaS222	1538	0
spaS222_000000016281	spaS222_000000016281	spaS222	1538	0
spaS222_000000016282	spaS222_000000016282	spaS222	1538	0
spaS222_000000016283	spaS222_000000016283	spaS222	1538	0
spaS222_000000016285	spaS222_000000016285	spaS222	1537	1
spaS222_000000016285	spaS223_000000020138	spaS223	1502	1
spaS222_000000016286	spaS222_000000016286	spaS222	1537	0
spaS222_000000016287	spaS222_000000016287	spaS222	1537	0
spaS222_000000016288	spaS222_000000016288	spaS222	1537	0
spaS222_000000016289	spaS222_000000016289	spaS222	1537	0
spaS222_000000016290	spaS222_000000016290	spaS222	1537	0
spaS222_000000016291	spaS222_000000016291	spaS222	1537	0
spaS222_000000016292	spaS222_000000016292	spaS222	1537	0
spaS222_000000016293	spaS222_000000016293	spaS222	1537	0
spaS222_000000016294	spaS222_000000016294	spaS222	1537	0
spaS222_000000016295	spaS222_000000016295	spaS222	1537	0
spaS222_000000016296	spaS222_000000016296	spaS222	1537	0
spaS222_000000016298	spaS222_000000016298	spaS222	1536	1
spaS222_000000016298	mh_p110_000000000642	mh_p110	1525	1
spaS222_000000016299	spaS222_000000016299	spaS222	1536	0
spaS222_000000016300	spaS222_000000016300	spaS222	1536	0
spaS222_000000016301	spaS222_000000016301	spaS222	1536	0
spaS222_000000016302	spaS222_000000016302	spaS222	1536	1
spaS222_000000016302	mh_p110_000000015440	mh_p110	1534	1
spaS222_000000016303	spaS222_000000016303	spaS222	1536	0
spaS222_000000016304	spaS222_000000016304	spaS222	1536	0
spaS222_000000016306	spaS222_000000016306	spaS222	1535	0
spaS222_000000016307	spaS222_000000016307	spaS222	1535	0
spaS222_000000016310	spaS222_000000016310	spaS222	1535	0
spaS222_000000016311	spaS222_000000016311	spaS222	1535	0
spaS222_000000016312	spaS222_000000016312	spaS222	1535	0
spaS222_000000016313	spaS222_000000016313	spaS222	1535	0
spaS222_000000016314	spaS222_000000016314	spaS222	1535	0
spaS222_000000016315	spaS222_000000016315	spaS222	1535	0
spaS222_000000016317	spaS222_000000016317	spaS222	1534	0
spaS222_000000016318	spaS222_000000016318	spaS222	1534	0
spaS222_000000016319	spaS222_000000016319	spaS222	1534	1
spaS222_000000016319	spaS37_000000022713	spaS37	1322	1
spaS222_000000016320	spaS222_000000016320	spaS222	1534	0
spaS222_000000016321	spaS222_000000016321	spaS222	1534	0
spaS222_000000016322	spaS222_000000016322	spaS222	1534	0
spaS222_000000016323	spaS222_000000016323	spaS222	1534	0
spaS222_000000016324	spaS222_000000016324	spaS222	1534	0
spaS222_000000016325	spaS222_000000016325	spaS222	1533	0
spaS222_000000016327	spaS222_000000016327	spaS222	1533	0
spaS222_000000016329	spaS222_000000016329	spaS222	1533	0
spaS222_000000016331	spaS222_000000016331	spaS222	1533	0
spaS222_000000016332	spaS222_000000016332	spaS222	1532	0
spaS222_000000016333	spaS222_000000016333	spaS222	1532	0
spaS222_000000016334	spaS222_000000016334	spaS222	1532	0
spaS222_000000016335	spaS222_000000016335	spaS222	1532	0
spaS222_000000016336	spaS222_000000016336	spaS222	1532	0
spaS222_000000016337	spaS222_000000016337	spaS222	1532	0
spaS222_000000016338	spaS222_000000016338	spaS222	1532	0
spaS222_000000016339	spaS222_000000016339	spaS222	1532	0
spaS222_000000016340	spaS222_000000016340	spaS222	1532	0
spaS222_000000016341	spaS222_000000016341	spaS222	1532	0
spaS222_000000016342	spaS222_000000016342	spaS222	1532	0
spaS222_000000016343	spaS222_000000016343	spaS222	1531	0
spaS222_000000016345	spaS222_000000016345	spaS222	1531	0
spaS222_000000016346	spaS222_000000016346	spaS222	1531	0
spaS222_000000016347	spaS222_000000016347	spaS222	1531	0
spaS222_000000016348	spaS222_000000016348	spaS222	1531	0
spaS222_000000016349	spaS222_000000016349	spaS222	1531	0
spaS222_000000016350	spaS222_000000016350	spaS222	1531	0
spaS222_000000016351	spaS222_000000016351	spaS222	1531	0
spaS222_000000016355	spaS222_000000016355	spaS222	1530	1
spaS222_000000016355	spaS223_000000019966	spaS223	1514	1
spaS222_000000016357	spaS222_000000016357	spaS222	1530	0
spaS222_000000016358	spaS222_000000016358	spaS222	1530	0
spaS222_000000016359	spaS222_000000016359	spaS222	1530	0
spaS222_000000016360	spaS222_000000016360	spaS222	1530	0
spaS222_000000016361	spaS222_000000016361	spaS222	1530	0
spaS222_000000016362	spaS222_000000016362	spaS222	1530	0
spaS222_000000016363	spaS222_000000016363	spaS222	1530	0
spaS222_000000016364	spaS222_000000016364	spaS222	1530	0
spaS222_000000016365	spaS222_000000016365	spaS222	1530	0
spaS222_000000016366	spaS222_000000016366	spaS222	1530	0
spaS222_000000016367	spaS222_000000016367	spaS222	1530	0
spaS222_000000016368	spaS222_000000016368	spaS222	1530	0
spaS222_000000016969	spaS222_000000016969	spaS222	1469	0
spaS222_000000016970	spaS222_000000016970	spaS222	1469	0
spaS222_000000016971	spaS222_000000016971	spaS222	1469	0
spaS222_000000016972	spaS222_000000016972	spaS222	1469	0
spaS222_000000016973	spaS222_000000016973	spaS222	1469	0
spaS222_000000016974	spaS222_000000016974	spaS222	1469	0
spaS222_000000016975	spaS222_000000016975	spaS222	1469	0
spaS222_000000016977	spaS222_000000016977	spaS222	1469	0
spaS222_000000016978	spaS222_000000016978	spaS222	1469	0
spaS222_000000016979	spaS222_000000016979	spaS222	1469	0
spaS222_000000016980	spaS222_000000016980	spaS222	1469	0
spaS222_000000016981	spaS222_000000016981	spaS222	1469	0
spaS222_000000016982	spaS222_000000016982	spaS222	1469	0
spaS222_000000016983	spaS222_000000016983	spaS222	1469	0
spaS222_000000016985	spaS222_000000016985	spaS222	1468	0
spaS222_000000016986	spaS222_000000016986	spaS222	1468	0
spaS222_000000016987	spaS222_000000016987	spaS222	1468	0
spaS222_000000016988	spaS222_000000016988	spaS222	1468	0
spaS222_000000016989	spaS222_000000016989	spaS222	1468	0
spaS222_000000016990	spaS222_000000016990	spaS222	1468	0
spaS222_000000016991	spaS222_000000016991	spaS222	1468	0
spaS222_000000016992	spaS222_000000016992	spaS222	1467	0
spaS222_000000016993	spaS222_000000016993	spaS222	1467	0
spaS222_000000016994	spaS222_000000016994	spaS222	1467	0
spaS222_000000016995	spaS222_000000016995	spaS222	1467	1
spaS222_000000016995	mh_p110_000000059799	mh_p110	1440	1
spaS222_000000016996	spaS222_000000016996	spaS222	1467	0
spaS222_000000016997	spaS222_000000016997	spaS222	1467	0
spaS222_000000016998	spaS222_000000016998	spaS222	1467	0
spaS222_000000016999	spaS222_000000016999	spaS222	1467	0
spaS222_000000017000	spaS222_000000017000	spaS222	1467	0
spaS222_000000017001	spaS222_000000017001	spaS222	1467	1
spaS222_000000017001	spaS223_000000024583	spaS223	1244	1
spaS222_000000017002	spaS222_000000017002	spaS222	1467	0
spaS222_000000017003	spaS222_000000017003	spaS222	1467	0
spaS222_000000017004	spaS222_000000017004	spaS222	1466	0
spaS222_000000017005	spaS222_000000017005	spaS222	1466	0
spaS222_000000017006	spaS222_000000017006	spaS222	1466	0
spaS222_000000017007	spaS222_000000017007	spaS222	1466	0
spaS222_000000017008	spaS222_000000017008	spaS222	1466	0
spaS222_000000017009	spaS222_000000017009	spaS222	1466	0
spaS222_000000017010	spaS222_000000017010	spaS222	1466	1
spaS222_000000017010	mh_p110_000000073675	mh_p110	1310	1
spaS222_000000017011	spaS222_000000017011	spaS222	1466	0
spaS222_000000017012	spaS222_000000017012	spaS222	1466	0
spaS222_000000017013	spaS222_000000017013	spaS222	1466	0
spaS222_000000017014	spaS222_000000017014	spaS222	1466	0
spaS222_000000017016	spaS222_000000017016	spaS222	1466	0
spaS222_000000017017	spaS222_000000017017	spaS222	1466	0
spaS222_000000017018	spaS222_000000017018	spaS222	1466	0
spaS222_000000017019	spaS222_000000017019	spaS222	1466	0
spaS222_000000017020	spaS222_000000017020	spaS222	1465	0
spaS222_000000017022	spaS222_000000017022	spaS222	1465	0
spaS222_000000017023	spaS222_000000017023	spaS222	1465	0
spaS222_000000017024	spaS222_000000017024	spaS222	1465	0
spaS222_000000017025	spaS222_000000017025	spaS222	1465	0
spaS222_000000017026	spaS222_000000017026	spaS222	1465	0
spaS222_000000017027	spaS222_000000017027	spaS222	1465	0
spaS222_000000017028	spaS222_000000017028	spaS222	1465	0
spaS222_000000017030	spaS222_000000017030	spaS222	1465	0
spaS222_000000017031	spaS222_000000017031	spaS222	1465	0
spaS222_000000017032	spaS222_000000017032	spaS222	1465	0
spaS222_000000017033	spaS222_000000017033	spaS222	1465	1
spaS222_000000017033	spaS223_000000024711	spaS223	1238	1
spaS222_000000017034	spaS222_000000017034	spaS222	1465	0
spaS222_000000017035	spaS222_000000017035	spaS222	1464	0
spaS222_000000017036	spaS222_000000017036	spaS222	1464	0
spaS222_000000017038	spaS222_000000017038	spaS222	1464	0
spaS222_000000017039	spaS222_000000017039	spaS222	1464	0
spaS222_000000017040	spaS222_000000017040	spaS222	1464	1
spaS222_000000017040	mh_p110_000000020533	mh_p110	1329	1
spaS222_000000017041	spaS222_000000017041	spaS222	1464	1
spaS222_000000017041	spaS223_000000025136	spaS223	1219	1
spaS222_000000017042	spaS222_000000017042	spaS222	1464	0
spaS222_000000017043	spaS222_000000017043	spaS222	1464	1
spaS222_000000017043	mh_p110_000000103016	mh_p110	1427	1
spaS222_000000017045	spaS222_000000017045	spaS222	1464	0
spaS222_000000017046	spaS222_000000017046	spaS222	1464	0
spaS222_000000017047	spaS222_000000017047	spaS222	1464	0
spaS222_000000017048	spaS222_000000017048	spaS222	1464	0
spaS222_000000017049	spaS222_000000017049	spaS222	1464	0
spaS222_000000017050	spaS222_000000017050	spaS222	1463	0
spaS222_000000017051	spaS222_000000017051	spaS222	1463	0
spaS222_000000017052	spaS222_000000017052	spaS222	1463	0
spaS222_000000017053	spaS222_000000017053	spaS222	1463	0
spaS222_000000017054	spaS222_000000017054	spaS222	1463	0
spaS222_000000017055	spaS222_000000017055	spaS222	1463	0
spaS222_000000017056	spaS222_000000017056	spaS222	1463	0
spaS222_000000017057	spaS222_000000017057	spaS222	1463	0
spaS222_000000017058	spaS222_000000017058	spaS222	1463	0
spaS222_000000017059	spaS222_000000017059	spaS222	1463	1
spaS222_000000017059	mh_p110_000000081197	mh_p110	1410	1
spaS222_000000017060	spaS222_000000017060	spaS222	1462	1
spaS222_000000017060	spaS223_000000020716	spaS223	1462	1
spaS222_000000017062	spaS222_000000017062	spaS222	1462	0
spaS222_000000017063	spaS222_000000017063	spaS222	1462	0
spaS222_000000017064	spaS222_000000017064	spaS222	1462	1
spaS222_000000017064	spaS30_000000029717	spaS30	1187	1
spaS222_000000017065	spaS222_000000017065	spaS222	1462	0
spaS222_000000017066	spaS222_000000017066	spaS222	1462	0
spaS222_000000017067	spaS222_000000017067	spaS222	1462	0
spaS222_000000017068	spaS222_000000017068	spaS222	1462	0
spaS222_000000018269	spaS222_000000018269	spaS222	1361	0
spaS222_000000018270	spaS222_000000018270	spaS222	1361	1
spaS222_000000018270	spaS30_000000025499	spaS30	1359	1
spaS222_000000018271	spaS222_000000018271	spaS222	1361	0
spaS222_000000018272	spaS222_000000018272	spaS222	1361	0
spaS222_000000018273	spaS222_000000018273	spaS222	1361	1
spaS222_000000018273	spaS30_000000029692	spaS30	1188	1
spaS222_000000018275	spaS222_000000018275	spaS222	1360	1
spaS222_000000018275	spaS223_000000022979	spaS223	1324	1
spaS222_000000018276	spaS222_000000018276	spaS222	1360	1
spaS222_000000018276	mh_p110_000000046147	mh_p110	1321	1
spaS222_000000018278	spaS222_000000018278	spaS222	1360	0
spaS222_000000018279	spaS222_000000018279	spaS222	1360	0
spaS222_000000018280	spaS222_000000018280	spaS222	1360	0
spaS222_000000018281	spaS222_000000018281	spaS222	1360	0
spaS222_000000018282	spaS222_000000018282	spaS222	1360	0
spaS222_000000018283	spaS222_000000018283	spaS222	1360	1
spaS222_000000018283	spaS223_000000026087	spaS223	1179	1
spaS222_000000018283	mh_p110_000000037521	mh_p110	1293	1
spaS222_000000018284	spaS222_000000018284	spaS222	1360	0
spaS222_000000018285	spaS222_000000018285	spaS222	1360	0
spaS222_000000018286	spaS222_000000018286	spaS222	1360	0
spaS222_000000018287	spaS222_000000018287	spaS222	1359	1
spaS222_000000018287	spaS37_000000022366	spaS37	1340	1
spaS222_000000018288	spaS222_000000018288	spaS222	1359	0
spaS222_000000018289	spaS222_000000018289	spaS222	1359	0
spaS222_000000018290	spaS222_000000018290	spaS222	1359	0
spaS222_000000018291	spaS222_000000018291	spaS222	1359	0
spaS222_000000018292	spaS222_000000018292	spaS222	1359	1
spaS222_000000018292	mh_p110_000000041362	mh_p110	1248	1
spaS222_000000018293	spaS222_000000018293	spaS222	1359	0
spaS222_000000018294	spaS222_000000018294	spaS222	1359	0
spaS222_000000018295	spaS222_000000018295	spaS222	1359	0
spaS222_000000018296	spaS222_000000018296	spaS222	1359	0
spaS222_000000018297	spaS222_000000018297	spaS222	1359	1
spaS222_000000018297	mh_p110_000000047577	mh_p110	1159	1
spaS222_000000018298	spaS222_000000018298	spaS222	1359	0
spaS222_000000018299	spaS222_000000018299	spaS222	1359	0
spaS222_000000018300	spaS222_000000018300	spaS222	1359	0
spaS222_000000018301	spaS222_000000018301	spaS222	1358	0
spaS222_000000018302	spaS222_000000018302	spaS222	1358	0
spaS222_000000018303	spaS222_000000018303	spaS222	1358	0
spaS222_000000018304	spaS222_000000018304	spaS222	1358	1
spaS222_000000018304	spaS223_000000026645	spaS223	1157	1
spaS222_000000018305	spaS222_000000018305	spaS222	1358	0
spaS222_000000018306	spaS222_000000018306	spaS222	1358	0
spaS222_000000018307	spaS222_000000018307	spaS222	1358	0
spaS222_000000018308	spaS222_000000018308	spaS222	1358	1
spaS222_000000018308	mh_p110_000000001786	mh_p110	1327	1
spaS222_000000018309	spaS222_000000018309	spaS222	1358	0
spaS222_000000018310	spaS222_000000018310	spaS222	1358	0
spaS222_000000018311	spaS222_000000018311	spaS222	1358	0
spaS222_000000018312	spaS222_000000018312	spaS222	1358	1
spaS222_000000018312	spaS30_000000025777	spaS30	1347	1
spaS222_000000018313	spaS222_000000018313	spaS222	1358	0
spaS222_000000018314	spaS222_000000018314	spaS222	1358	0
spaS222_000000018315	spaS222_000000018315	spaS222	1358	0
spaS222_000000018316	spaS222_000000018316	spaS222	1357	0
spaS222_000000018317	spaS222_000000018317	spaS222	1357	0
spaS222_000000018318	spaS222_000000018318	spaS222	1357	0
spaS222_000000018319	spaS222_000000018319	spaS222	1357	0
spaS222_000000018320	spaS222_000000018320	spaS222	1357	0
spaS222_000000018321	spaS222_000000018321	spaS222	1357	0
spaS222_000000018322	spaS222_000000018322	spaS222	1357	0
spaS222_000000018323	spaS222_000000018323	spaS222	1356	0
spaS222_000000018324	spaS222_000000018324	spaS222	1356	0
spaS222_000000018325	spaS222_000000018325	spaS222	1356	0
spaS222_000000018326	spaS222_000000018326	spaS222	1356	0
spaS222_000000018327	spaS222_000000018327	spaS222	1356	0
spaS222_000000018328	spaS222_000000018328	spaS222	1356	0
spaS222_000000018329	spaS222_000000018329	spaS222	1356	0
spaS222_000000018330	spaS222_000000018330	spaS222	1356	1
spaS222_000000018330	mh_p110_000000012616	mh_p110	1337	1
spaS222_000000018331	spaS222_000000018331	spaS222	1356	0
spaS222_000000018333	spaS222_000000018333	spaS222	1356	0
spaS222_000000018334	spaS222_000000018334	spaS222	1356	0
spaS222_000000018335	spaS222_000000018335	spaS222	1355	1
spaS222_000000018335	spaS223_000000022398	spaS223	1355	1
spaS222_000000018336	spaS222_000000018336	spaS222	1355	0
spaS222_000000018338	spaS222_000000018338	spaS222	1355	0
spaS222_000000018339	spaS222_000000018339	spaS222	1355	1
spaS222_000000018339	spaS223_000000024466	spaS223	1249	1
spaS222_000000018341	spaS222_000000018341	spaS222	1355	0
spaS222_000000018342	spaS222_000000018342	spaS222	1355	0
spaS222_000000018343	spaS222_000000018343	spaS222	1355	0
spaS222_000000018344	spaS222_000000018344	spaS222	1355	0
spaS222_000000018345	spaS222_000000018345	spaS222	1355	1
spaS222_000000018345	spaS30_000000028126	spaS30	1244	1
spaS222_000000018346	spaS222_000000018346	spaS222	1355	0
spaS222_000000018348	spaS222_000000018348	spaS222	1354	0
spaS222_000000018349	spaS222_000000018349	spaS222	1354	0
spaS222_000000018350	spaS222_000000018350	spaS222	1354	0
spaS222_000000018351	spaS222_000000018351	spaS222	1354	0
spaS222_000000018352	spaS222_000000018352	spaS222	1354	0
spaS222_000000018353	spaS222_000000018353	spaS222	1354	0
spaS222_000000018354	spaS222_000000018354	spaS222	1354	0
spaS222_000000018355	spaS222_000000018355	spaS222	1354	1
spaS222_000000018355	mh_p110_000000068883	mh_p110	1340	1
spaS222_000000018356	spaS222_000000018356	spaS222	1354	0
spaS222_000000018357	spaS222_000000018357	spaS222	1354	0
spaS222_000000018358	spaS222_000000018358	spaS222	1354	0
spaS222_000000018359	spaS222_000000018359	spaS222	1354	0
spaS222_000000018360	spaS222_000000018360	spaS222	1354	0
spaS222_000000018361	spaS222_000000018361	spaS222	1354	1
spaS222_000000018361	spaS30_000000029599	spaS30	1191	1
spaS222_000000018362	spaS222_000000018362	spaS222	1354	0
spaS222_000000018365	spaS222_000000018365	spaS222	1353	1
spaS222_000000018365	spaS30_000000026130	spaS30	1329	1
spaS222_000000018366	spaS222_000000018366	spaS222	1353	0
spaS222_000000018367	spaS222_000000018367	spaS222	1353	0
spaS222_000000018368	spaS222_000000018368	spaS222	1353	0
spaS222_000000019170	spaS222_000000019170	spaS222	1293	0
spaS222_000000019171	spaS222_000000019171	spaS222	1293	0
spaS222_000000019172	spaS222_000000019172	spaS222	1293	1
spaS222_000000019172	mh_p110_000000063608	mh_p110	1256	1
spaS222_000000019173	spaS222_000000019173	spaS222	1293	0
